8971,徒歩,トホ
8972,途方,トホウ
8973,土木,ドボク
8974,トマト,トマト
8975,戸惑い,トマドイ
8976,泊まり,トマリ
8977,止まり,トマリ
8978,富,トミ
8979,止め,トメ
8980,友,トモ
8981,共稼ぎ,トモカセギ
8982,友達,トモダチ
8983,共働き,トモバタラキ
8984,土曜,ドヨウ
8985,土曜日,ドヨウビ
8986,虎,トラ
8987,とら,トラ
8988,トライ,トライ
8989,渡来,トライ
8990,ドライバー,ドライバ
8991,ドライバー,ドライバー
8992,ドライブ,ドライブ
8993,ドライヤー,ドライヤー
8994,ドラゴン,ドラゴン
8995,トラック,トラック
8996,トラップ,トラップ
8997,ドラフト,ドラフト
8998,トラブル,トラブル
8999,トラベラー,トラベラー
9000,ドラマ,ドラマ
9001,ドラム,ドラム
9002,ドラム缶,ドラムカン
9003,どら息子,ドラムスコ
9004,どら焼き,ドラヤキ
9005,トランク,トランク
9006,トランクス,トランクス
9007,トランジスタ,トランジスタ
9008,トランペット,トランペット
9009,鳥,トリ
9010,取り,トリ
9011,ドリア,ドリア
9012,取り合い,トリアイ
9013,取り扱い,トリアツカイ
9014,鳥居,トリイ
9015,トリートメント,トリートメント
9016,トリオ,トリオ
9017,取り返し,トリカエシ
9018,取り決め,トリキメ
9019,取り消し,トリケシ
9020,とりこ,トリコ
9021,取り皿,トリザラ
9022,取り締まり,トリシマリ
9023,取り調べ,トリシラベ
9024,取り立て,トリタテ
9025,都立,トリツ
9026,トリック,トリック
9027,鳥肉,トリニク
9028,取り外し,トリハズシ
9029,鳥肌,トリハダ
9030,取り引き,トリヒキ
9031,トリプル,トリプル
9032,ドリブル,ドリブル
9033,取り分,トリブン
9034,塗料,トリョウ
9035,努力,ドリョク
9036,ドリル,ドリル
9037,ドリンク,ドリンク
9038,ドル,ドル
9039,トルネード,トルネード
9040,どれ,ドレ
9041,奴隷,ドレイ
9042,トレー,トレー
9043,トレード,トレード
9044,トレーナー,トレーナー
9045,トレーニング,トレーニング
9046,トレーラー,トレーラー
9047,ドレス,ドレス
9048,ドレスアップ,ドレスアップ
9049,ドレッシング,ドレッシング
9050,泥,ドロ
9051,ドロー,ドロー
9052,泥だらけ,ドロダラケ
9053,ドロップ,ドロップ
9054,トロフィー,トロフィー
9055,泥棒,ドロボウ
9056,とろろ,トロロ
9057,トロンボーン,トロンボーン
9058,度忘れ,ドワスレ
9059,トン,トン
9060,豚,トン
9061,丼,ドン
9062,豚カツ,トンカツ
9063,豚汁,トンジル
9064,どんでん返し,ドンデンガエシ
9065,トンネル,トンネル
9066,丼,ドンブリ
9067,丼物,ドンブリモノ
9068,とんぼ,トンボ
9069,問屋,トンヤ
9070,名,ナ
9071,菜,ナ
9072,内科,ナイカ
9073,内外,ナイガイ
9074,内閣,ナイカク
9075,内角,ナイカク
9076,内閣総理大臣,ナイカクソウリダイジン
9077,内緒,ナイショ
9078,内職,ナイショク
9079,内心,ナイシン
9080,内申書,ナイシンショ
9081,内線,ナイセン
9082,内戦,ナイセン
9083,内装,ナイソウ
9084,内蔵,ナイゾウ
9085,内臓,ナイゾウ
9086,ナイター,ナイター
9087,ナイチンゲール,ナイチンゲール
9088,内定,ナイテイ
9089,ナイフ,ナイフ
9090,内部,ナイブ
9091,内密,ナイミツ
9092,内面,ナイメン
9093,内野,ナイヤ
9094,内野安打,ナイヤアンダ
9095,内野手,ナイヤシュ
9096,内容,ナイヨウ
9097,内乱,ナイラン
9098,ナイロン,ナイロン
9099,苗,ナエ
9100,苗木,ナエギ
9101,直し,ナオシ
9102,中,ナカ
9103,仲,ナカ
9104,長雨,ナガアメ
9105,長生き,ナガイキ
9106,長靴,ナガグツ
9107,中ごろ,ナカゴロ
9108,流し,ナガシ
9109,中敷き,ナカジキ
9110,流し台,ナガシダイ
9111,長袖,ナガソデ
9112,長旅,ナガタビ
9113,長続き,ナガツヅキ
9114,仲直り,ナカナオリ
9115,中には,ナカニハ
9116,中にも,ナカニモ
9117,中庭,ナカニワ
9118,長年,ナガネン
9119,半ば,ナカバ
9120,中程,ナカホド
9121,仲間,ナカマ
9122,仲間入り,ナカマイリ
9123,仲間外れ,ナカマハズレ
9124,中身,ナカミ
9125,眺め,ナガメ
9126,中休み,ナカヤスミ
9127,中指,ナカユビ
9128,仲良し,ナカヨシ
9129,流れ,ナガレ
9130,泣き,ナキ
9131,鳴き声,ナキゴエ
9132,泣き声,ナキゴエ
9133,なぎさ,ナギサ
9134,慰め,ナグサメ
9135,投げ,ナゲ
9136,嘆き,ナゲキ
9137,仲人,ナコウド
9138,名残,ナゴリ
9139,情け,ナサケ
9140,名指し,ナザシ
9141,無し,ナシ
9142,梨,ナシ
9143,なじみ,ナジミ
9144,ナショナル,ナショナル
9145,謎,ナゾ
9146,謎解き,ナゾトキ
9147,なた,ナタ
9148,雪崩,ナダレ
9149,ナチュラル,ナチュラル
9150,夏,ナツ
9151,なつ印,ナツイン
9152,夏時間,ナツジカン
9153,納豆,ナットウ
9154,納得,ナットク
9155,夏場,ナツバ
9156,夏祭り,ナツマツリ
9157,夏休み,ナツヤスミ
9158,夏痩せ,ナツヤセ
9159,なでしこ,ナデシコ
9160,ナトリウム,ナトリウム
9161,七,ナナ
9162,七つ,ナナツ
9163,斜め,ナナメ
9164,何,ナニ
9165,何か,ナニカ
9166,何事,ナニゴト
9167,何分,ナニブン
9168,何者,ナニモノ
9169,何物,ナニモノ
9170,何より,ナニヨリ
9171,七日,ナノカ
9172,菜の花,ナノハナ
9173,ナプキン,ナプキン
9174,名札,ナフダ
9175,鍋,ナベ
9176,鍋底,ナベゾコ
9177,鍋物,ナベモノ
9178,鍋料理,ナベリョウリ
9179,生意気,ナマイキ
9180,名前,ナマエ
9181,生クリーム,ナマクリーム
9182,なます,ナマス
9183,生卵,ナマタマゴ
9184,生中継,ナマチュウケイ
9185,生ビール,ナマビール
9186,生放送,ナマホウソウ
9187,生水,ナマミズ
9188,生物,ナマモノ
9189,なまり,ナマリ
9190,鉛,ナマリ
9191,波,ナミ
9192,並み,ナミ
9193,波風,ナミカゼ
9194,並木,ナミキ
9195,涙,ナミダ
9196,なめくじ,ナメクジ
9197,悩み,ナヤミ
9198,習い,ナライ
9199,習い事,ナライゴト
9200,並び,ナラビ
9201,鳴り,ナリ
9202,成り立ち,ナリタチ
9203,成り行き,ナリユキ
9204,なりわい,ナリワイ
9205,ナルト,ナルト
9206,慣れ,ナレ
9207,ナレーション,ナレーション
9208,ナレーター,ナレーター
9209,なれ初め,ナレソメ
9210,縄,ナワ
9211,縄張り,ナワバリ
9212,何,ナン
9213,難,ナン
9214,難易,ナンイ
9215,難易度,ナンイド
9216,何回,ナンカイ
9217,難関,ナンカン
9218,南極,ナンキョク
9219,何個,ナンコ
9220,軟こう,ナンコウ
9221,難航,ナンコウ
9222,南国,ナンゴク
9223,軟骨,ナンコツ
9224,軟式,ナンシキ
9225,南西,ナンセイ
9226,ナンセンス,ナンセンス
9227,難題,ナンダイ
9228,軟体動物,ナンタイドウブツ
9229,難聴,ナンチョウ
9230,難点,ナンテン
9231,何度,ナンド
9232,難度,ナンド
9233,南東,ナントウ
9234,何日,ナンニチ
9235,何人,ナンニン
9236,何年,ナンネン
9237,難破,ナンパ
9238,ナンバー,ナンバー
9239,ナンバープレート,ナンバープレート
9240,ナンバーワン,ナンバーワン
9241,南部,ナンブ
9242,何分,ナンフン
9243,南米,ナンベイ
9244,南方,ナンポウ
9245,南北,ナンボク
9246,南北戦争,ナンボクセンソウ
9247,難民,ナンミン
9248,二,ニ
9249,荷,ニ
9250,似合い,ニアイ
9251,兄さん,ニイサン
9252,ニーズ,ニーズ
9253,匂い,ニオイ
9254,二階,ニカイ
9255,似顔絵,ニガオエ
9256,二月,ニガツ
9257,苦手,ニガテ
9258,苦味,ニガミ
9259,にがり,ニガリ
9260,苦笑い,ニガワライ
9261,にきび,ニキビ
9262,二極化,ニキョクカ
9263,肉,ニク
9264,肉眼,ニクガン
9265,肉食,ニクショク
9266,肉親,ニクシン
9267,肉声,ニクセイ
9268,肉体,ニクタイ
9269,肉体的,ニクタイテキ
9270,肉まん,ニクマン
9271,肉類,ニクルイ
9272,二軍,ニグン
9273,逃げ,ニゲ
9274,ニコチン,ニコチン
9275,煮込み,ニコミ
9276,煮魚,ニザカナ
9277,二酸化炭素,ニサンカタンソ
9278,西,ニシ
9279,虹,ニジ
9280,二次,ニジ
9281,西側,ニシガワ
9282,西日,ニシビ
9283,二十,ニジュウ
9284,二重,ニジュウ
9285,二重構造,ニジュウコウゾウ
9286,煮汁,ニジル
9287,ニス,ニス
9288,偽,ニセ
9289,二世,ニセイ
9290,偽札,ニセサツ
9291,偽物,ニセモノ
9292,荷台,ニダイ
9293,二段,ニダン
9294,二段目,ニダンメ
9295,日当たり,ニチアタリ
9296,日時,ニチジ
9297,日常,ニチジョウ
9298,日常性,ニチジョウセイ
9299,日米,ニチベイ
9300,日没,ニチボツ
9301,日夜,ニチヤ
9302,日曜,ニチヨウ
9303,日用,ニチヨウ
9304,日曜大工,ニチヨウダイク
9305,日曜日,ニチヨウビ
9306,日用品,ニチヨウヒン
9307,日課,ニッカ
9308,日刊,ニッカン
9309,日記,ニッキ
9310,日給,ニッキュウ
9311,日勤,ニッキン
9312,ニックネーム,ニックネーム
9313,荷造り,ニヅクリ
9314,日系,ニッケイ
9315,日光,ニッコウ
9316,日照,ニッショウ
9317,日数,ニッスウ
9318,日中,ニッチュウ
9319,日程,ニッテイ
9320,ニット,ニット
9321,日報,ニッポウ
9322,日本,ニッポン
9323,担い手,ニナイテ
9324,二人三脚,ニニンサンキャク
9325,二の腕,ニノウデ
9326,二部,ニブ
9327,二分,ニブン
9328,煮干し,ニボシ
9329,日本語,ニホンゴ
9330,日本酒,ニホンシュ
9331,二枚目,ニマイメ
9332,煮豆,ニマメ
9333,二面性,ニメンセイ
9334,荷物,ニモツ
9335,煮物,ニモノ
9336,ニュアンス,ニュアンス
9337,入院,ニュウイン
9338,乳液,ニュウエキ
9339,入園,ニュウエン
9340,入荷,ニュウカ
9341,入会,ニュウカイ
9342,入学,ニュウガク
9343,入学金,ニュウガクキン
9344,入学式,ニュウガクシキ
9345,入学試験,ニュウガクシケン
9346,入館,ニュウカン
9347,入居,ニュウキョ
9348,入金,ニュウキン
9349,入港,ニュウコウ
9350,入国,ニュウコク
9351,入国管理,ニュウコクカンリ
9352,入札,ニュウサツ
9353,乳酸,ニュウサン
9354,乳酸菌,ニュウサンキン
9355,入試,ニュウシ
9356,乳歯,ニュウシ
9357,乳児,ニュウジ
9358,入室,ニュウシツ
9359,入社,ニュウシャ
9360,入手,ニュウシュ
9361,入出力,ニュウシュツリョク
9362,入賞,ニュウショウ
9363,入場,ニュウジョウ
9364,ニュース,ニュース
9365,ニュースキャスター,ニュースキャスター
9366,乳製品,ニュウセイヒン
9367,入籍,ニュウセキ
9368,入隊,ニュウタイ
9369,入団,ニュウダン
9370,入部,ニュウブ
9371,入門,ニュウモン
9372,乳幼児,ニュウヨウジ
9373,入浴,ニュウヨク
9374,入寮,ニュウリョウ
9375,入力,ニュウリョク
9376,尿,ニョウ
9377,女房,ニョウボウ
9378,二輪車,ニリンシャ
9379,二塁,ニルイ
9380,庭,ニワ
9381,庭木,ニワキ
9382,庭先,ニワサキ
9383,鶏,ニワトリ
9384,任意,ニンイ
9385,任意保険,ニンイホケン
9386,認可,ニンカ
9387,人気,ニンキ
9388,任期,ニンキ
9389,人魚,ニンギョ
9390,人形,ニンギョウ
9391,人形劇,ニンギョウゲキ
9392,人間,ニンゲン
9393,人間関係,ニンゲンカンケイ
9394,人間性,ニンゲンセイ
9395,人間像,ニンゲンゾウ
9396,人間味,ニンゲンミ
9397,認識,ニンシキ
9398,忍者,ニンジャ
9399,人称,ニンショウ
9400,人情,ニンジョウ
9401,人情味,ニンジョウミ
9402,妊娠,ニンシン
9403,にんじん,ニンジン
9404,人数,ニンズウ
9405,人相,ニンソウ
9406,忍耐,ニンタイ
9407,認知,ニンチ
9408,認定,ニンテイ
9409,にんにく,ニンニク
9410,妊婦,ニンプ
9411,任務,ニンム
9412,任命,ニンメイ
9413,ぬいぐるみ,ヌイグルミ
9414,縫い目,ヌイメ
9415,ヌード,ヌード
9416,ヌードル,ヌードル
9417,ぬか,ヌカ
9418,抜き,ヌキ
9419,温もり,ヌクモリ
9420,抜け毛,ヌケゲ
9421,主,ヌシ
9422,布,ヌノ
9423,布地,ヌノジ
9424,沼,ヌマ
9425,ぬめり,ヌメリ
9426,塗り,ヌリ
9427,塗り薬,ヌリグスリ
9428,塗り立て,ヌリタテ
9429,ぬるぬる,ヌルヌル
9430,根,ネ
9431,寝,ネ
9432,値上がり,ネアガリ
9433,値上げ,ネアゲ
9434,音色,ネイロ
9435,姉さん,ネエサン
9436,ネーミング,ネーミング
9437,ネーム,ネーム
9438,寝起き,ネオキ
9439,ネオン,ネオン
9440,ネガ,ネガ
9441,願い,ネガイ
9442,願い事,ネガイゴト
9443,寝顔,ネガオ
9444,ネガティブ,ネガティブ
9445,ねぎ,ネギ
9446,寝癖,ネグセ
9447,ネクタイ,ネクタイ
9448,猫,ネコ
9449,猫背,ネコゼ
9450,寝言,ネゴト
9451,値下がり,ネサガリ
9452,値下げ,ネサゲ
9453,ねじ,ネジ
9454,ねずみ,ネズミ
9455,ねた,ネタ
9456,値段,ネダン
9457,熱,ネツ
9458,熱意,ネツイ
9459,熱気,ネッキ
9460,熱狂,ネッキョウ
9461,ネック,ネック
9462,ネックレス,ネックレス
9463,熱心,ネッシン
9464,ねつ造,ネツゾウ
9465,熱帯,ネッタイ
9466,熱帯魚,ネッタイギョ
9467,熱中,ネッチュウ
9468,ネット,ネット
9469,熱湯,ネットウ
9470,ネットワーク,ネットワーク
9471,熱風,ネップウ
9472,熱望,ネツボウ
9473,熱量,ネツリョウ
9474,寝床,ネドコ
9475,ねばねば,ネバネバ
9476,粘り,ネバリ
9477,値引き,ネビキ
9478,寝袋,ネブクロ
9479,値札,ネフダ
9480,寝坊,ネボウ
9481,眠気,ネムケ
9482,眠り,ネムリ
9483,根元,ネモト
9484,狙い,ネライ
9485,寝技,ネワザ
9486,年,ネン
9487,念,ネン
9488,年賀,ネンガ
9489,年額,ネンガク
9490,年賀状,ネンガジョウ
9491,年月日,ネンガッピ
9492,年間,ネンカン
9493,年鑑,ネンカン
9494,念願,ネンガン
9495,年休,ネンキュウ
9496,年金,ネンキン
9497,年貢,ネング
9498,年月,ネンゲツ
9499,年号,ネンゴウ
9500,年功序列,ネンコウジョレツ
9501,捻挫,ネンザ
9502,年始,ネンシ
9503,年式,ネンシキ
9504,年収,ネンシュウ
9505,年中,ネンジュウ
9506,年中行事,ネンジュウギョウジ
9507,年中無休,ネンジュウムキュウ
9508,年少,ネンショウ
9509,燃焼,ネンショウ
9510,年数,ネンスウ
9511,年代,ネンダイ
9512,粘着,ネンチャク
9513,年長,ネンチョウ
9514,粘土,ネンド
9515,念頭,ネントウ
9516,年内,ネンナイ
9517,年配,ネンパイ
9518,燃費,ネンピ
9519,年表,ネンピョウ
9520,念仏,ネンブツ
9521,年俸,ネンポウ
9522,粘膜,ネンマク
9523,年末,ネンマツ
9524,燃料,ネンリョウ
9525,年齢,ネンレイ
9526,年齢層,ネンレイソウ
9527,野,ノ
9528,ノイズ,ノイズ
9529,ノイローゼ,ノイローゼ
9530,脳,ノウ
9531,能,ノウ
9532,農,ノウ
9533,農園,ノウエン
9534,農家,ノウカ
9535,農協,ノウキョウ
9536,農業,ノウギョウ
9537,農耕,ノウコウ
9538,納骨,ノウコツ
9539,農作業,ノウサギョウ
9540,農作,ノウサク
9541,農作物,ノウサクブツ
9542,農作物,ノウサクモツ
9543,農産物,ノウサンブツ
9544,脳死,ノウシ
9545,濃縮,ノウシュク
9546,農場,ノウジョウ
9547,納税,ノウゼイ
9548,脳卒中,ノウソッチュウ
9549,農村,ノウソン
9550,農地,ノウチ
9551,濃度,ノウド
9552,脳波,ノウハ
9553,ノウハウ,ノウハウ
9554,納品,ノウヒン
9555,農夫,ノウフ
9556,脳みそ,ノウミソ
9557,農民,ノウミン
9558,濃霧,ノウム
9559,農薬,ノウヤク
9560,能率,ノウリツ
9561,能力,ノウリョク
9562,農林,ノウリン
9563,農林水産省,ノウリンスイサンショウ
9564,ノースリーブ,ノースリーブ
9565,ノート,ノート
9566,ノーベル賞,ノーベルショウ
9567,軒,ノキ
9568,野菊,ノギク
9569,軒並み,ノキナミ
9570,のこぎり,ノコギリ
9571,残り,ノコリ
9572,残り物,ノコリモノ
9573,のし,ノシ
9574,望み,ノゾミ
9575,後,ノチ
9576,ノック,ノック
9577,のっぺらぼう,ノッペラボウ
9578,喉,ノド
9579,野放し,ノバナシ
9580,野原,ノハラ
9581,伸び,ノビ
9582,延び延び,ノビノビ
9583,伸び率,ノビリツ
9584,ノブ,ノブ
9585,延べ,ノベ
9586,上り,ノボリ
9587,登り,ノボリ
9588,上り下り,ノボリオリ
9589,上り坂,ノボリザカ
9590,のみ,ノミ
9591,飲み食い,ノミクイ
9592,ノミネート,ノミネート
9593,飲み物,ノミモノ
9594,飲み屋,ノミヤ
9595,野山,ノヤマ
9596,野良猫,ノラネコ
9597,のり,ノリ
9598,乗り,ノリ
9599,乗り合い,ノリアイ
9600,乗り入れ,ノリイレ
9601,乗り降り,ノリオリ
9602,乗り換え,ノリカエ
9603,乗り心地,ノリゴコチ
9604,乗り場,ノリバ
9605,のり巻き,ノリマキ
9606,乗り物,ノリモノ
9607,ノルマ,ノルマ
9608,呪い,ノロイ
9609,のんき,ノンキ
9610,ノンストップ,ノンストップ
9611,歯,ハ
9612,葉,ハ
9613,波,ハ
9614,バー,バー
9615,ぱあ,パア
9616,場合,バアイ
9617,パーカッション,パーカッション
9618,パーキング,パーキング
9619,把握,ハアク
9620,パーク,パーク
9621,バーゲン,バーゲン
9622,ばあさん,バアサン
9623,バージョン,バージョン
9624,バージン,バージン
9625,バースデー,バースデー
9626,パーセント,パーセント
9627,パーソナリティー,パーソナリティー
9628,パーソナル,パーソナル
9629,パーソナルコンピューター,パーソナルコンピューター
9630,ばあちゃん,バアチャン
9631,パーツ,パーツ
9632,パーティー,パーティー
9633,バーテン,バーテン
9634,ハート,ハート
9635,バード,バード
9636,パート,パート
9637,ハードウェア,ハードウェア
9638,ハードディスク,ハードディスク
9639,パートナー,パートナー
9640,ハードル,ハードル
9641,バーナー,バーナー
9642,ハーフ,ハーフ
9643,ハーブ,ハーブ
9644,ハープ,ハープ
9645,パーフェクト,パーフェクト
9646,ハーフサイズ,ハーフサイズ
9647,パープル,パープル
9648,バーベキュー,バーベキュー
9649,バーベル,バーベル
9650,パーマ,パーマ
9651,パール,パール
9652,灰,ハイ
9653,肺,ハイ
9654,杯,ハイ
9655,パイ,パイ
9656,廃案,ハイアン
9657,灰色,ハイイロ
9658,敗因,ハイイン
9659,ハイウエー,ハイウエー
9660,ハイエナ,ハイエナ
9661,バイオ,バイオ
9662,パイオニア,パイオニア
9663,バイオリン,バイオリン
9664,媒介,バイカイ
9665,排ガス,ハイガス
9666,肺活量,ハイカツリョウ
9667,ハイカラ,ハイカラ
9668,配管,ハイカン
9669,排気,ハイキ
9670,廃棄,ハイキ
9671,排気ガス,ハイキガス
9672,売却,バイキャク
9673,配給,ハイキュウ
9674,排気量,ハイキリョウ
9675,ハイキング,ハイキング
9676,バイキング,バイキング
9677,俳句,ハイク
9678,バイク,バイク
9679,配偶,ハイグウ
9680,配偶者,ハイグウシャ
9681,背景,ハイケイ
9682,拝啓,ハイケイ
9683,拝見,ハイケン
9684,背後,ハイゴ
9685,廃校,ハイコウ
9686,配合,ハイゴウ
9687,灰皿,ハイザラ
9688,廃止,ハイシ
9689,歯医者,ハイシャ
9690,敗者,ハイシャ
9691,廃車,ハイシャ
9692,拝借,ハイシャク
9693,媒酌,バイシャク
9694,ハイジャック,ハイジャック
9695,買収,バイシュウ
9696,排出,ハイシュツ
9697,売春,バイシュン
9698,売春婦,バイシュンフ
9699,排除,ハイジョ
9700,賠償,バイショウ
9701,配色,ハイショク
9702,俳人,ハイジン
9703,排水,ハイスイ
9704,排水溝,ハイスイコウ
9705,倍数,バイスウ
9706,排斥,ハイセキ
9707,排泄,ハイセツ
9708,配線,ハイセン
9709,敗戦,ハイセン
9710,敗訴,ハイソ
9711,配送,ハイソウ
9712,配属,ハイゾク
9713,敗退,ハイタイ
9714,媒体,バイタイ
9715,配達,ハイタツ
9716,配置,ハイチ
9717,ハイテク,ハイテク
9718,売店,バイテン
9719,パイナップル,パイナップル
9720,はいはい,ハイハイ
9721,売買,バイバイ
9722,バイパス,バイパス
9723,廃盤,ハイバン
9724,配備,ハイビ
9725,ハイヒール,ハイヒール
9726,ハイビスカス,ハイビスカス
9727,廃品,ハイヒン
9728,配布,ハイフ
9729,配付,ハイフ
9730,パイプ,パイプ
9731,パイプ役,パイプヤク
9732,ハイフン,ハイフン
9733,配分,ハイブン
9734,敗北,ハイボク
9735,背面,ハイメン
9736,配役,ハイヤク
9737,俳優,ハイユウ
9738,ハイライト,ハイライト
9739,排卵,ハイラン
9740,倍率,バイリツ
9741,配慮,ハイリョ
9742,バイリンガル,バイリンガル
9743,配列,ハイレツ
9744,パイロット,パイロット
9745,パイン,パイン
9746,パウダー,パウダー
9747,バウンド,バウンド
9748,はえ,ハエ
9749,羽織,ハオリ
9750,墓,ハカ
9751,馬鹿,バカ
9752,破壊,ハカイ
9753,墓石,ハカイシ
9754,破壊的,ハカイテキ
9755,葉書,ハガキ
9756,博士,ハカセ
9757,墓場,ハカバ
9758,はかま,ハカマ
9759,墓参り,ハカマイリ
9760,馬鹿野郎,バカヤロウ
9761,馬鹿らしい,バカラシイ
9762,はかり,ハカリ
9763,バカンス,バカンス
9764,破棄,ハキ
9765,吐き気,ハキケ
9766,掃きだめ,ハキダメ
9767,履物,ハキモノ
9768,波及,ハキュウ
9769,破局,ハキョク
9770,拍,ハク
9771,爆音,バクオン
9772,麦芽,バクガ
9773,迫害,ハクガイ
9774,爆撃,バクゲキ
9775,白菜,ハクサイ
9776,白紙,ハクシ
9777,博識,ハクシキ
9778,拍車,ハクシャ
9779,伯爵,ハクシャク
9780,拍手,ハクシュ
9781,白書,ハクショ
9782,爆笑,バクショウ
9783,白色,ハクショク
9784,白人,ハクジン
9785,白線,ハクセン
9786,ばく大,バクダイ
9787,剥奪,ハクダツ
9788,爆弾,バクダン
9789,白鳥,ハクチョウ
9790,バクテリア,バクテリア
9791,白熱,ハクネツ
9792,爆破,バクハ
9793,白髪,ハクハツ
9794,爆発,バクハツ
9795,爆発的,バクハツテキ
9796,幕府,バクフ
9797,爆風,バクフウ
9798,博物館,ハクブツカン
9799,幕末,バクマツ
9800,博覧,ハクラン
9801,博覧会,ハクランカイ
9802,ぱくり,パクリ
9803,薄力粉,ハクリキコ
9804,迫力,ハクリョク
9805,歯車,ハグルマ
9806,暴露,バクロ
9807,バケツ,バケツ
9808,励まし,ハゲマシ
9809,化け物,バケモノ
9810,派遣,ハケン
9811,箱,ハコ
9812,羽子板,ハゴイタ
9813,箱入り,ハコイリ
9814,バザー,バザー
9815,ぱさぱさ,パサパサ
9816,はさみ,ハサミ
9817,破産,ハサン
9818,箸,ハシ
9819,橋,ハシ
9820,端,ハシ
9821,恥,ハジ
9822,箸置き,ハシオキ
9823,はしご,ハシゴ
9824,パシフィック,パシフィック
9825,始まり,ハジマリ
9826,始め,ハジメ
9827,初め,ハジメ
9828,初めて,ハジメテ
9829,馬車,バシャ
9830,箸休め,ハシヤスメ
9831,パジャマ,パジャマ
9832,場所,バショ
9833,柱,ハシラ
9834,走り,ハシリ
9835,橋渡し,ハシワタシ
9836,はず,ハズ
9837,端数,ハスウ
9838,バスケットボール,バスケットボール
9839,パスタ,パスタ
9840,バスタブ,バスタブ
9841,パステル,パステル
9842,バスト,バスト
9843,パスポート,パスポート
9844,パズル,パズル
9845,バスルーム,バスルーム
9846,外れ,ハズレ
9847,パスワード,パスワード
9848,はぜ,ハゼ
9849,罵声,バセイ
9850,パセリ,パセリ
9851,パソコン,パソコン
9852,破損,ハソン
9853,旗,ハタ
9854,端,ハタ
9855,肌,ハダ
9856,バター,バター
9857,パター,パター
9858,肌荒れ,ハダアレ
9859,パターン,パターン
9860,肌色,ハダイロ
9861,裸,ハダカ
9862,肌着,ハダギ
9863,畑,ハタケ
9864,はだし,ハダシ
9865,二十歳,ハタチ
9866,バタフライ,バタフライ
9867,働き,ハタラキ
9868,働き盛り,ハタラキザカリ
9869,働き手,ハタラキテ
9870,働き者,ハタラキモノ
9871,破綻,ハタン
9872,八,ハチ
9873,蜂,ハチ
9874,鉢,ハチ
9875,鉢植え,ハチウエ
9876,場違い,バチガイ
9877,八月,ハチガツ
9878,八十,ハチジュウ
9879,鉢巻き,ハチマキ
9880,蜂蜜,ハチミツ
9881,波長,ハチョウ
9882,パチンコ,パチンコ
9883,ばつ,バツ
9884,罰,バツ
9885,発育,ハツイク
9886,発煙,ハツエン
9887,発音,ハツオン
9888,二十日,ハツカ
9889,発芽,ハツガ
9890,ハッカー,ハッカー
9891,発覚,ハッカク
9892,発揮,ハッキ
9893,罰金,バッキン
9894,バック,バック
9895,バッグ,バッグ
9896,バックアップ,バックアップ
9897,バックグラウンド,バックグラウンド
9898,発掘,ハックツ
9899,バックナンバー,バックナンバー
9900,バックミラー,バックミラー
9901,抜群,バツグン
9902,パッケージ,パッケージ
9903,白血病,ハッケツビョウ
9904,発見,ハッケン
9905,発券,ハッケン
9906,発言,ハツゲン
9907,発言力,ハツゲンリョク
9908,初恋,ハツコイ
9909,発行,ハッコウ
9910,発酵,ハッコウ
9911,発光,ハッコウ
9912,伐採,バッサイ
9913,発散,ハッサン
9914,発車,ハッシャ
9915,発射,ハッシャ
9916,発症,ハッショウ
9917,発祥,ハッショウ
9918,発色,ハッショク
9919,発信,ハッシン
9920,発進,ハッシン
9921,抜粋,バッスイ
9922,ハッスル,ハッスル
9923,発生,ハッセイ
9924,発声,ハッセイ
9925,発想,ハッソウ
9926,発送,ハッソウ
9927,罰則,バッソク
9928,バッター,バッター
9929,バッターボックス,バッターボックス
9930,初体験,ハツタイケン
9931,発達,ハッタツ
9932,はったり,ハッタリ
9933,バッチ,バッチ
9934,発着,ハッチャク
9935,発注,ハッチュウ
9936,パッチワーク,パッチワーク
9937,ばってき,バッテキ
9938,バッテリー,バッテリー
9939,発展,ハッテン
9940,発電,ハツデン
9941,発電所,ハツデンショ
9942,発展途上国,ハッテントジョウコク
9943,パット,パット
9944,発動,ハツドウ
9945,発熱,ハツネツ
9946,葉っぱ,ハッパ
9947,発売,ハツバイ
9948,初場所,ハツバショ
9949,法被,ハッピ
9950,発病,ハツビョウ
9951,発表,ハッピョウ
9952,バッファロー,バッファロー
9953,発砲,ハッポウ
9954,八方,ハッポウ
9955,発泡,ハッポウ
9956,発泡スチロール,ハッポウスチロール
9957,初耳,ハツミミ
9958,発明,ハツメイ
9959,初詣で,ハツモウデ
9960,初雪,ハツユキ
9961,果て,ハテ
9962,はと,ハト
9963,波動,ハドウ
9964,パトカー,パトカー
9965,バドミントン,バドミントン
9966,歯止め,ハドメ
9967,パトロール,パトロール
9968,バトン,バトン
9969,花,ハナ
9970,鼻,ハナ
9971,はな,ハナ
9972,ハナ,ハナ
9973,花柄,ハナガラ
9974,鼻毛,ハナゲ
9975,花盛り,ハナザカリ
9976,話,ハナシ
9977,話し合い,ハナシアイ
9978,話し声,ハナシゴエ
9979,話し言葉,ハナシコトバ
9980,話し手,ハナシテ
9981,花束,ハナタバ
9982,鼻血,ハナヂ
9983,バナナ,バナナ
9984,花畑,ハナバタケ
9985,花火,ハナビ
9986,花見,ハナミ
9987,鼻水,ハナミズ
9988,花婿,ハナムコ
